MainshockTime,MainshockYear,MainshockLat,MainshockLon,MainshockDepth,Target,NO,Mag_max,Mag_mean,b_lsq,a_lsq,b_std_lsq,std_gr_lsq,b_mlk,a_mlk,b_std_mlk,std_gr_mlk,dM_lsq,dM_mlk,Energy,x7_lsq,x7_mlk,zvalue,beta,T_elaps6,T_elaps65,T_elaps7,T_elaps75,TargetClass
1999-06-09 01:05:33.400,1999,8.6,125.65,14,5.0,6.0,5.1,4.550000000000001,0.7297696864581381,3.7898832886382547,0.218544828137012,0.09147410379498916,0.6681453567742331,3.408270489779742,0.1831938136757595,0.12486820912734402,-0.09325940630949248,-0.0010913347279304375,51267803239.954575,0.006466822499099998,0.009898375607203939,-0.9999999999999999,5.902161781301538,819.2389907407414,819.2389907407414,27310.917087962964,32108.87358101852,Moderate (5.0-5.9)
1999-06-30 06:03:03.600,1999,5.45,127.2,50,5.2,5.0,6.1,4.74,0.32324179385600965,1.8115209254823934,0.086846924011256,0.1400231166477265,0.5603799766493569,2.9556558932552615,0.26101450476975524,0.20340240125170508,0.4957713392428813,0.8256218701320837,309917748513.3154,0.10721970757781732,0.02083819367045274,0.30618621784789724,5.490790707171333,11.797053240741661,300.89270601851604,300.89270601851604,15253.904150462964,Moderate (5.0-5.9)
1999-07-12 05:57:59.500,1999,5.55,126.82,7,5.6,4.0,5.2,4.6,0.664035568101526,3.305823875121441,0.21513782693835842,0.13582368482752033,0.9650988486738945,4.655475155758319,0.45444118952064416,0.18197665722404507,0.2216162598446756,0.3761675374960509,50783467197.53997,0.010183411552300002,0.0012726338013397947,1.921537845661046,3.3850163286595922,23.7935335648217,312.8891863425961,312.8891863425961,15265.900630787044,Moderate (5.0-5.9)
1999-12-13 09:31:22.400,1999,5.41,126.05,19,5.5,4.0,5.2,4.575,0.19848131582240516,1.2140440484470445,0.030136564255224024,0.09554210285228236,0.6948711710452029,3.381544675508774,0.36937123015043827,0.24708253204367597,-0.9166666666666643,0.333566024300068,61936473624.61949,0.2538376582240099,0.00822974704902003,0.0,2.708664000977973,177.94171527778235,467.0373680555567,467.0373680555567,10702.859719907414,Moderate (5.0-5.9)
2000-01-03 02:38:27.400,2000,9.67,126.11,19,5.0,4.0,5.5,4.55,0.24479362284763292,1.2517554984533017,0.04376531893240957,0.14101643918946535,1.085736204758131,5.162152051312113,0.8609512047693072,0.41725451775061123,0.3864864864864854,0.7454822555520444,89837920977.62805,0.18433980827354435,0.0005530843701478286,-0.6324555320336758,2.708664000977973,130.05123726852617,818.5891539351869,17455.65370833333,17455.65370833333,Moderate (5.0-5.9)
2000-07-16 03:21:43.000,2000,20.327,122.211,15,6.4,3.0,5.2,4.5,0.35577403715855765,1.7427306664456421,0.10496584737778616,0.10107666478519074,0.7896263307331853,3.635626577652404,0.5170621596276367,0.22409453150725847,0.30157997934807135,0.5957632412325395,48597023284.12859,0.08564024252887038,0.004276820349208924,0.9999999999999999,5.887866499588108,2615.7098009259244,25409.521053240736,43535.17270833333,43535.17270833333,Strong (6.0-6.9)
2001-01-02 07:30:03.800,2001,6.483,127.232,47,6.2,18.0,7.2,4.661111111111111,0.37926089593693807,2.4433642355322105,0.05799243470986269,0.22293060151143138,0.6204206884332167,3.746990206310457,0.15519143591564738,0.3039363943625911,0.7575635091615593,1.1605653451483988,3021192626059.0425,0.07281440619811426,0.013763786733050419,-1.1399408934860225,17.36231060005857,1.0228796296360088,1.0228796296360088,1.0228796296360088,28021.629905092595,Strong (6.0-6.9)
2001-01-05 01:41:59.080,2001,6.808,127.455,30,5.0,26.0,7.2,4.6269230769230765,0.4428375911875505,2.9523158862271712,0.06351934526973482,0.14649601306923285,0.6274977305066,3.914244069080549,0.1275385197872508,0.23347016281835895,0.5331859241895147,0.9621382854716494,3045110238855.081,0.04693396297961111,0.013107105903525791,-1.6176446437794634,22.41903961546979,2.758278703702672,3.7811583333386807,3.7811583333386807,21044.107211574075,Moderate (5.0-5.9)
2001-01-05 22:51:42.120,2001,6.776,127.594,23,5.2,27.0,7.2,4.640740740740741,0.459049568706464,3.05800688979441,0.06601922177594789,0.15106675663132532,0.6204206884332175,3.906796887083495,0.12059346553818581,0.21555643173691919,0.5383950268999582,0.9029874085122085,3045274432096.4004,0.041961527955377546,0.013763786733050341,-1.9351648543983613,24.137849815516685,3.6400268518482335,4.662906481484242,4.662906481484242,21044.98895972222,Moderate (5.0-5.9)
2001-01-08 04:20:49.890,2001,5.488,127.523,33,5.5,4.0,4.9,4.550000000000001,0.7279795844396472,3.621753130148919,0.20816592243360452,0.08648820299237128,0.8685889638065021,4.163274742934621,0.296346531884854,0.13086868397230905,-0.07507513612035766,0.10685281944005354,33150829079.977345,0.0065472850109865345,0.0024787521766663854,-1.333333333333333,4.819094914515003,569.726061226851,858.8217140046254,858.8217140046254,15811.833158449073,Moderate (5.0-5.9)
